Id,SalePrice
2734,160903.49300077243
2735,127181.35007970966
2736,143922.97886638227
2737,109547.90525729116
2738,177016.49834549066
2739,173889.6178424979
2740,153737.68206357444
2741,140793.2525619215
2742,173089.39841507527
2743,137250.1256900708
2744,146393.45970662544
2745,139559.27886223863
2746,114869.38322923565
2747,157247.8863224748
2748,117638.52407942049
2749,115965.7964161872
2750,119875.404458632
2751,104208.85227950243
2752,234946.73117818753
2753,151398.67245388916
2754,251761.82349432516
2755,158255.19380437105
2756,41864.3257434112
2757,56340.610681451275
2758,44933.164154161816
2759,153754.14858420577
2760,137539.35556381184
2761,148742.48875139002
2762,153222.0371907698
2763,197829.16695083317
2764,163083.1096348064
2765,253330.65678323468
2766,118557.37455877825
2767,54613.55571355007
2768,143036.81723300146
2769,129720.93104322767
2770,177001.6477624022
2771,106245.70778271568
2772,105003.91984211432
2773,152390.40259793156
2774,155166.39336408675
2775,122731.44444824907
2776,147944.65434463182
2777,167129.14970737603
2778,133522.84221185674
2779,134942.0846297954
2780,127964.23350762716
2781,92128.31930697733
2782,73282.73084273317
2783,70032.48425138125
2784,126528.95831061364
2785,144663.73778515228
2786,20435.400898664608
2787,135497.37722345907
2788,47846.967713712365
2789,216545.50743939762
2790,85721.86709041952
2791,127538.59855929809
2792,48739.63562440325
2793,165585.00954605243
2794,66582.1045297992
2795,116761.6937653349
2796,89797.09706822876
2797,244951.13420537894
2798,104865.41876383219
2799,100287.38640888152
2800,67282.2139492255
2801,125987.13302428427
2802,131025.44377024216
2803,224584.75167464314
2804,133602.96429664083
2805,81030.34328638331
2806,97314.43804744736
2807,173317.54396021576
2808,139226.34476356022
2809,132624.8192734646
2810,123827.19251510268
2811,163800.61746011197
2812,159115.56863594707
2813,212269.7557497006
2814,210771.1128819337
2815,94122.99479616422
2816,245063.2359202234
2817,132551.64979103184
2818,118607.91670850688
2819,180381.87108250498
2820,126966.29080248799
2821,113083.62281374668
2822,195425.6042684568
2823,301527.219381643
2824,179638.9094844428
2825,126056.53180740634
2826,119958.66239573003
2827,167992.01504007005
2828,236770.03926979564
2829,220788.68890469277
2830,253227.40835325397
2831,199540.2280314339
2832,232183.5487915899
2833,265927.4024275455
2834,224364.90671896574
2835,233342.9504932867
2836,208148.43574488186
2837,181554.45819957007
2838,151983.48623637715
2839,178930.09774836258
2840,215251.37313480407
2841,216095.3193419295
2842,220898.4440048379
2843,154634.1936752043
2844,182365.63511492522
2845,109611.17527833057
2846,217341.03163429594
2847,195841.44132294215
2848,236751.39975006913
2849,226632.55545675952
2850,283644.02719639335
2851,237816.0378891842
2852,246866.102835426
2853,230619.81176990387
2854,153878.28211032867
2855,214020.07908417576
2856,218064.8756164572
2857,208959.57317794347
2858,210197.24397999828
2859,102812.78790138697
2860,122262.11357459647
2861,134578.01140427194
2862,214747.23363994644
2863,129744.12758243561
2864,256982.43898619735
2865,157880.54670006153
2866,219350.3297880115
2867,77903.83821722039
2868,144788.4368548455
2869,123150.70754866546
2870,128220.95909736154
2871,87359.25909001881
2872,751.5264950577402
2873,83105.15919751523
2874,135476.03551446146
2875,144333.17926731508
2876,161422.89113096928
2877,144382.84873062442
2878,173218.29801286303
2879,129236.04183812893
2880,120939.09315403667
2881,148355.17259555345
2882,146048.09932354547
2883,193571.91170163453
2884,200144.02841530484
2885,176438.135963851
2886,184038.56167148252
2887,108839.66174647957
2888,151974.68701757758
2889,35637.96356235864
2890,54706.989300293615
2891,164439.41779495217
2892,12324.581269234419
2893,105208.59489588602
2894,20061.757485316484
2895,261534.88876652776
2896,254673.15687879932
2897,204988.60353701026
2898,207899.11633427697
2899,242276.0060077242
2900,166697.43976838246
2901,204981.2659846925
2902,192930.8168610077
2903,290546.2322096585
2904,307678.981768194
2905,35050.28697493719
2906,237127.18693926663
2907,117578.00879284635
2908,108805.74656879238
2909,198333.99413025496
2910,54289.43990907597
2911,92140.58506880072
2912,142426.85212412232
2913,91467.49156967772
2914,76821.17575627263
2915,76821.17575627263
2916,91467.49156967772
2917,150191.78745233524
2918,108828.57351137174
2919,246789.43237154733
